,Z1_1,Z1_2,Z1_3,Z10,Z11,Z12,Z13,Z14,Z15,Z16,Z17,Z2,Z3,Z4,Z5,Z6,Z7,Z8,Z9
1031,-25.748939406757827,-20.091239505966392,-208.78049555442738,-628.3264052505484,-4749.224252062909,-2767.6269691858643,-3580.1806409378137,-6258.582947877179,-1026.146478080509,-2295.432917342104,-1639.561884741193,-389.1315730962505,-524.8718133193728,-67.32955270731546,-1358.911112074775,-191.6949530768851,-1321.5502178839565,-2885.2613294079492,-4525.046278488234
1032,-25.64209888460638,-20.007874576422,-207.91419901274463,-625.7192795682809,-4729.518213266937,-2756.143206463169,-3565.325335131552,-6232.6141007912365,-1021.8886706504596,-2285.9084376119563,-1632.7588220946832,-387.5169426915396,-522.6939535748702,-67.05018102315263,-1353.2725585608632,-190.89954987378638,-1316.0666865781575,-2873.2894643882805,-4506.270425257314
1033,-25.326433705522557,-19.76156910276811,-205.3546865032274,-618.0164082343085,-4671.2958259152,-2722.213907509754,-3521.4346588857784,-6155.887961673673,-1009.3087850616768,-2257.76792931834,-1612.6588642754496,-382.7464437685292,-516.2593679661119,-66.2247646835806,-1336.6131959061245,-188.54949495554,-1299.865344083751,-2837.918045011988,-4450.7963134386855
1034,-24.859846949693345,-19.397503378988574,-201.5714544033612,-606.6307439785318,-4585.236936208315,-2672.06278988512,-3456.559564647942,-6042.478556043098,-990.7143742919847,-2216.1732608464745,-1582.9489857947128,-375.6951382598429,-506.74836509588835,-65.00471141952679,-1311.9888835324334,-185.07586348466447,-1275.918034290244,-2785.6353198037164,-4368.799667685472
1035,-24.38354741912309,-19.025859025250455,-197.7094680724329,-595.0080682970939,-4497.386588429065,-2620.86769383115,-3390.333988064082,-5926.7083461319835,-971.7328901195613,-2173.712730580959,-1552.6206470733841,-368.4970481689102,-497.03937497616477,-63.75926072963999,-1286.8519753847506,-181.52992263168926,-1251.4722216507553,-2732.264243230021,-4285.096126183992
1036,-23.61287610024744,-18.4245238866138,-191.46062273854656,-576.2021232533248,-4355.241280610565,-2538.0320207650016,-3283.1784080699617,-5739.387606487569,-941.0201043566514,-2105.009927492521,-1503.5482056756578,-356.8502561237384,-481.329848217741,-61.74407267219963,-1246.179472240696,-175.7924512750711,-1211.9179381407432,-2645.9077483503856,-4149.660513542774
1037,-24.28679323997195,-18.950364211432284,-196.92495477069923,-592.647069864551,-4479.540909939007,-2610.468062554305,-3376.881106232537,-5903.1911034912155,-967.8770435308099,-2165.0874150211407,-1546.4598315997964,-367.0348479073011,-495.0671173753737,-63.50626329538064,-1281.7457328669075,-180.8096099407711,-1246.506366377322,-2721.422589243677,-4268.092818537809
1038,-27.74939743515291,-21.65214579166648,-225.00083814432625,-677.1416431125864,-5118.19571273575,-2982.646372612537,-3858.328062590025,-6744.817829503862,-1105.8687116046888,-2473.767144457268,-1766.9409073707736,-419.363551478168,-565.6495718222126,-72.56044560484003,-1464.486126295043,-206.58790465938128,-1424.2226309698096,-3109.4198510174715,-4876.601152794449
1039,-31.128695908516487,-24.28892604571746,-252.4012525361516,-759.6033875943782,-5741.485317450319,-3345.8705599883892,-4328.192035748924,-7566.196118802642,-1240.5404808782139,-2775.0204438940154,-1982.1174972320593,-470.43329497822884,-634.5339048598762,-81.39679614657804,-1642.8300252000934,-231.74600736998104,-1597.6632749986843,-3488.082406849356,-5470.469573517888
1040,-33.766461387227544,-26.347107051007534,-273.7890842872769,-823.9702213093827,-6228.003988563471,-3629.3910095860992,-4694.951875951775,-8207.336081298625,-1345.660684597025,-3010.1685256232727,-2150.077026417393,-510.29660017985697,-688.3026728876172,-88.29415090837463,-1782.0392082830651,-251.38356687026226,-1733.0451440554928,-3783.653521897879,-5934.023068844908
1041,-35.73815465965878,-27.88556893259951,-289.77619319287663,-872.0835407185025,-6591.66997725278,-3841.318630741277,-4969.099792194609,-8686.579350248323,-1424.2365853515755,-3185.938469734168,-2275.624455257529,-540.0938703758907,-728.4940845361677,-93.44982835247072,-1886.0961504034344,-266.0623714365396,-1834.2412217897845,-4004.588849079029,-6280.522905742799
1042,-36.13338987796728,-28.193960874760236,-292.98088459532534,-881.7280825780797,-6664.568540351167,-3883.800522211944,-5024.054035352039,-8782.645924433391,-1439.9874953550461,-3221.172384260376,-2300.791029663149,-546.0668737611509,-736.5506426119856,-94.48330821905914,-1906.954855360492,-269.0048070619889,-1854.526452983964,-4048.8763777182216,-6349.980432729909
1043,-36.32689823626954,-28.34495050239659,-294.5499111987926,-886.4500794431657,-6700.259897331285,-3904.599784765635,-5050.959799015129,-8829.680409714923,-1447.6991885325479,-3238.4230153800127,-2313.1126606103244,-548.991274284369,-740.4951578135675,-94.98930308757784,-1917.1673403961775,-270.44543244382515,-1864.458163530831,-4070.559685690907,-6383.987048022275
1044,-36.444945806199115,-28.437060004970107,-295.5070780070854,-889.3306798473495,-6722.033003133828,-3917.288137983717,-5067.3733536821865,-8858.373261739953,-1452.403619119596,-3248.946566410525,-2320.629331226748,-550.7752715147492,-742.9014643844168,-95.29797949385569,-1923.397350572388,-271.32426954934687,-1870.516890428148,-4083.7873407476036,-6404.732396347347
1045,-36.10088943941072,-28.16860161297576,-292.71736082215614,-880.9350058845228,-6658.574046032112,-3880.307209775321,-5019.535113655728,-8774.746310110042,-1438.692288199751,-3218.275077489317,-2298.7215665503995,-545.5757099667106,-735.8881468155811,-94.39832452492568,-1905.2396310398265,-268.7628487449624,-1852.8583857685642,-4045.23458661084,-6344.268896956866
1046,-35.967525570851045,-28.064541193929085,-291.6360046494962,-877.6806566937203,-6633.975948653923,-3865.972582880208,-5000.991952212248,-8742.330651334929,-1433.3774726314725,-3206.386129014973,-2290.229631708428,-543.5602447412496,-733.1696295820583,-94.04959833175738,-1898.2012967584747,-267.7699853061293,-1846.0135582295068,-4030.290685170205,-6320.831905336451
1047,-35.762810164770656,-27.904806993263605,-289.97610777941867,-872.6851851067181,-6596.217524667235,-3843.9687298311296,-4972.527939688362,-8692.572161114309,-1425.219156296972,-3188.1364265949705,-2277.194392791339,-540.4664773923623,-728.99666755413,-93.5142987411237,-1887.3973550604903,-266.2459260218701,-1835.5066520911228,-4007.351587160491,-6284.855794949935
1048,-36.362013652641004,-28.37235016455453,-294.8346380341709,-887.3069669051697,-6706.736707285208,-3908.374168317849,-5055.842312112291,-8838.215625190724,-1449.098607757809,-3241.5534387878233,-2315.348632249387,-549.5219570047985,-741.210957869453,-95.08112455020479,-1919.0205712713794,-270.706858671417,-1866.2604430509189,-4074.494494473595,-6390.158132650619
1049,-38.70316593349105,-30.19909147034024,-313.8174367290161,-944.4358363134596,-7138.547004957791,-4160.013122804303,-5381.360499132724,-9407.26025696559,-1542.3981852547342,-3450.259433434086,-2464.421337164341,-584.9026868870537,-788.9334998932246,-101.20288100002486,-2042.5758680255194,-288.1362008875708,-1986.4188021189002,-4336.829033208774,-6801.58565781907
1050,-38.935898959016754,-30.38068710357855,-315.7045092656187,-950.1149947052521,-7181.473096460904,-4185.028452091851,-5413.720133808602,-9463.828759533924,-1551.6730594817307,-3471.006814105001,-2479.2405960062133,-588.4198713001134,-793.6775789870192,-101.811442395946,-2054.85845137925,-289.8688449278875,-1998.3636972360773,-4362.907606311058,-6842.485505940969
1051,-37.16817395614736,-29.001376451116773,-301.37123921232245,-906.9789152350068,-6855.4277272911795,-3995.0243779527254,-5167.932346832268,-9034.162380475576,-1481.2257001845471,-3313.419967660751,-2366.6808322185066,-561.7050773312557,-757.6438995779738,-97.18911089434263,-1961.5660205127124,-276.7085373857078,-1907.6361792674027,-4164.827657803819,-6531.8304797566525
1052,-34.767250753814004,-27.12799742250904,-281.90379909555685,-848.3915139764975,-6412.593072250219,-3736.9609408242045,-4834.1034992209225,-8450.589722358922,-1385.5441325169647,-3099.3855927458744,-2213.802218130679,-525.4210577120991,-708.7029744803543,-90.91106259324266,-1834.856288226314,-258.8342143566315,-1784.4101103779956,-3895.795572204491,-6109.898980752723
1053,-32.027127572062746,-24.98994931688622,-259.6860189093929,-781.5269444679918,-5907.195189143723,-3442.438564701955,-4453.111652756127,-7784.570514752624,-1276.3447706309034,-2855.112659806615,-2039.3250694868004,-484.0108688360274,-652.8477254386494,-83.74605803612921,-1690.2451342943502,-238.4346252142207,-1643.7747882519946,-3588.7549081511115,-5628.357430232445
1054,-28.94743084263434,-22.586940648480702,-234.71486964494358,-706.3760908854259,-5339.16517573814,-3111.417096569463,-4024.9048658091933,-7036.013957492053,-1153.6127270877969,-2580.567866466294,-1843.2255993545389,-437.46886514218477,-590.0705375586473,-75.69312039893175,-1527.7128434947442,-215.5069888283945,-1485.7110397030178,-3243.6638059757793,-5087.140178359347
1055,-26.055638947619144,-20.330549321196973,-211.26731185065648,-635.8104968069879,-4805.792985809389,-2800.5925957429686,-3622.8247180949493,-6333.129883043474,-1038.3690651436932,-2322.7741685954275,-1659.0909561844956,-393.76657855872566,-531.1236414670536,-68.13152526919554,-1375.097309399675,-193.97826087319308,-1337.2914039051489,-2919.628116754619,-4578.94479423154
1056,-25.8490557002424,-20.169357691693303,-209.5922699361441,-630.7694460996662,-4767.690050654939,-2778.387977611325,-3594.1009974275976,-6282.917391999672,-1030.1363116163598,-2304.357954292031,-1645.9367826057544,-390.64458340556035,-526.9126049680676,-67.59134155820932,-1364.1947915913074,-192.44029593853008,-1326.6886318348452,-2896.4797204054003,-4542.640434662661
1057,-25.48146453311994,-19.88253569633777,-206.6117251913335,-621.7994752208157,-4699.8902528394265,-2738.8774093626153,-3542.9904347934657,-6193.570029997682,-1015.4870720668187,-2271.588415640057,-1622.530441192588,-385.0893515236171,-519.4195490639044,-66.63014667283787,-1344.7950130679194,-189.70366393905738,-1307.822216433075,-2855.289807190877,-4478.040995574463
1058,-24.931198487214065,-19.453177160607385,-202.14999510077868,-608.3718663747312,-4598.397262816812,-2679.732016039088,-3466.480415728348,-6059.821387488607,-993.5578750582068,-2222.534014792132,-1587.4922898698294,-376.7734403832689,-508.202809890294,-65.19128481699218,-1315.7544909490668,-185.60705933009064,-1279.5801128895716,-2793.630516372796,-4381.338786451576
1059,-24.32788574849173,-18.982427645872434,-197.25814574826958,-593.649810511577,-4487.1201556297665,-2614.8848943707253,-3382.5946853887913,-5913.1791216011925,-969.5146617731367,-2168.7506764558125,-1549.0763941561465,-367.65585960142084,-495.90475573864404,-63.613713943135565,-1283.9144072953352,-181.11553424965527,-1248.6154168795524,-2726.027152712781,-4275.314300549701
1060,-23.690578298175765,-18.485152926282453,-192.09065658704307,-578.0982146586102,-4369.572945189454,-2546.383848199688,-3293.9822668381516,-5758.274040731893,-944.1166915785054,-2111.936821841719,-1508.495887600392,-358.02453278171004,-482.9137462137429,-61.947252078863535,-1250.2802384326314,-176.37092633187027,-1215.9059609085969,-2654.614559273781,-4163.315679528898
1061,-24.26886196352695,-18.93637289458567,-196.77956234412312,-592.2095103094853,-4476.233602728495,-2608.5407177616844,-3374.387908055262,-5898.83269558868,-967.1624464796128,-2163.4889009405565,-1545.318058847935,-366.7638609862307,-494.7016024532194,-63.45937573999665,-1280.79940220723,-180.6761156968944,-1245.586053430894,-2719.413325184433,-4264.941626387165
1062,-27.697845015373545,-21.61192075573247,-224.58283491791988,-675.883659391772,-5108.687204505525,-2977.1052563337544,-3851.16011783036,-6732.2874067840685,-1103.8142450824969,-2469.171416475589,-1763.6583107091706,-418.58446408009064,-564.5987164210189,-72.42564388311109,-1461.7654256484702,-206.2041087082357,-1421.5767312488297,-3103.643216847141,-4867.541475361349
1063,-31.06145362184775,-24.236458607542662,-251.8560309364912,-757.9625392628811,-5729.082915410895,-3338.6430170160634,-4318.842542584144,-7549.85208916813,-1237.860741936225,-2769.026016091825,-1977.8358494125766,-469.4170940242148,-633.1632239017977,-81.22096781388814,-1639.281285226303,-231.2454039554433,-1594.2121014495804,-3480.547666627187,-5458.652602952975
1064,-33.450422639884465,-26.100510091586003,-271.22654276887266,-816.2582341513464,-6169.712698978181,-3595.4215576161705,-4651.009258077308,-8130.519142016426,-1333.0659115696753,-2981.9947149529785,-2129.9532816658293,-505.5204556959909,-681.8604723846472,-87.4677577447321,-1765.3601304062495,-249.0307308219351,-1716.8246283747023,-3748.2402428536852,-5878.483307189808
1065,-35.19237143286416,-27.45970822608077,-285.3508112089658,-858.7653217611847,-6491.003814032794,-3782.655073615905,-4893.21307267381,-8553.920309714878,-1402.4860376057632,-3137.2836974063894,-2240.871747122736,-531.8457059658099,-717.368724093096,-92.02268838547104,-1857.292210949501,-261.999140388542,-1806.2291964828878,-3943.431874275759,-6184.608494657575
1066,-35.390736178536955,-27.614487168696407,-286.9592149279642,-863.605824339101,-6527.590900049093,-3803.976325384264,-4920.7940775099105,-8602.135197136686,-1410.3912674846313,-3154.967259422851,-2253.502608190207,-534.8434987801513,-721.4122329194281,-92.54138196690624,-1867.760993872183,-263.4759204614282,-1816.4101584527455,-3965.659357931157,-6219.468557824072
1067,-35.47105335428017,-27.67715660873853,-287.61045183866975,-865.5657265128335,-6542.40488026285,-3812.609223934541,-4931.961527678956,-8621.657232533462,-1413.592066776452,-3162.1272704088005,-2258.6167986412547,-536.0572943641126,-723.0494351749109,-92.75139914206362,-1871.9997666186548,-264.0738634287926,-1820.5323935252868,-3974.659186529858,-6233.583272665498
1068,-35.29846481849706,-27.54249018408989,-286.21104973287447,-861.3542157953244,-6510.572048361662,-3794.058530305573,-4907.9644952226845,-8579.707556471552,-1406.7140701586795,-3146.7415723831787,-2247.6272359045847,-533.44904524881,-719.5313540491758,-92.30010642149288,-1862.8913340192596,-262.78898133147925,-1811.6743814159188,-3955.3200199596254,-6203.253048215551
1069,-34.95814413430137,-27.276946649771915,-283.45162263681516,-853.0497000731365,-6447.802113595471,-3757.4791322623055,-4860.645671483158,-8496.988606488003,-1393.1516136245007,-3116.4031072287603,-2225.957340551541,-528.3059393093279,-712.5941854224554,-91.41021969326788,-1844.930766707464,-260.2553718279024,-1794.2076086201746,-3917.185862501871,-6143.446047189787
1070,-34.8337459039642,-27.17988188914855,-282.4429626774433,-850.014130659867,-6424.857669822537,-3744.108177763504,-4843.349109128315,-8466.75215166416,-1388.1940965818208,-3105.313415794707,-2218.0362920855,-526.4259675444018,-710.0584256500099,-91.08493727779155,-1838.3655977559515,-259.3292555110077,-1787.8229375543312,-3903.2465930908575,-6121.5846516446945
1071,-34.75230802344316,-27.116337991803523,-281.78263874007666,-848.0268810139427,-6409.836982908125,-3735.3548201636877,-4832.0258340731925,-8446.957715773473,-1384.9486349743006,-3098.0534976787208,-2212.8507408374608,-525.1952352778737,-708.3983787118924,-90.87198963042269,-1834.067679343249,-258.7229691534009,-1783.6431829226385,-3894.121185488454,-6107.2729872938535
1072,-35.544646301356515,-27.734579304963173,-288.20716658940916,-867.3615438534165,-6555.978620272664,-3820.519368187585,-4942.1940285315195,-8639.544864966787,-1416.5248921740736,-3168.6878386145313,-2263.302824310354,-537.1694698526725,-724.5495693345857,-92.943833483952,-1875.883665367748,-264.62174605470335,-1824.3095112429176,-3982.9055411063428,-6246.516290450433
1073,-38.14468138588122,-29.763320247721825,-309.2890684429472,-930.80767933797,-7035.5381657970265,-4099.984363117492,-5303.707764236355,-9271.51401083452,-1520.1414645976567,-3400.472380299227,-2428.859873330313,-576.4625734078818,-777.5492330469605,-99.74252901462818,-2013.1016110209807,-283.9784114168273,-1957.7548884749506,-4274.24882969687,-6703.439152293805
1074,-38.61799237037732,-30.13263271531884,-313.1268227027795,-942.3574284268968,-7122.837295707855,-4150.858235039358,-5369.517807790669,-9386.557819428544,-1539.0038492615479,-3442.6664915513124,-2458.9979165929976,-583.6154990119692,-787.1973040129918,-100.98016511195095,-2038.0807973920514,-287.5021032291565,-1982.047315623368,-4327.285028927359,-6786.617495103511
